ts	temp_avg	vpd_avg	rh_avg	outdoor_rh_pct	enthalpy_delta	outdoor_temp_f	outdoor_dewpoint_f	indoor_dew_point	solar_irradiance_w_m2	outdoor_data_age_s	sp_temp_high	sp_temp_low	sp_vpd_high	sp_vpd_low	sp_bias_cool	sp_vpd_hysteresis	sp_watch_dwell_s	sp_bias_heat	sp_temp_hysteresis	sp_safety_max	sp_safety_min	sp_vpd_max_safe	sp_vpd_min_safe	sp_fog_escalation_kpa	sp_sw_fsm_controller_enabled	sp_mist_backoff_s	sp_mist_s2_delay_s	occupied	greenhouse_state	mode_reason	eq_fog	eq_vent	eq_fan1	eq_fan2	eq_heat1	eq_heat2	eq_mister_south	eq_mister_west	eq_mister_center
2025-08-05 16:50:00+00	81.6800003051758	1.3108925819397	65.1000061035156	30	-14.8665504455566			68.8297348022461																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 16:52:00+00	81.9049987792969	1.3487149477005	64.3499984741211	30	-14.2854881286621			68.705207824707																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 16:54:00+00	82.2649993896484	1.40213942527771	63.5	30	-12.2106056213379			68.6583786010742																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 16:56:00+00	82.625	1.44153451919556	62.9000053405762	30	-14.4505996704102			68.7218399047852																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 16:58:00+00	82.8950042724609	1.48749649524689	62.125	30	-15.3468322753906			68.6153717041016																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:00:00+00	83.0749969482422	1.51095008850098	61.5750007629395	30	-15.3273277282715			68.5260009765625																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:02:00+00	83.3899993896484	1.53830432891846	61.3250007629395	30	-14.9043006896973			68.7039947509766																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:04:00+00	83.5250015258789	1.5746146440506	60.5500030517578	30	-16.0828742980957			68.4605865478516																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:06:00+00	83.7949981689453	1.60096085071564	60.2750015258789	30	-16.3021965026855			68.5816421508789																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:08:00+00	83.254997253418	1.28457510471344	67.3250045776367	30	-18.9220695495605			71.3105545043945																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:10:00+00	82.7600021362305	1.25533056259155	67.7749938964844	30	-17.2956275939941			71.0353088378906																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:12:00+00	82.9850006103516	1.2732230424881	67.4499969482422	30	-18.0297966003418			71.1081466674805																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:14:00+00	83.3899993896484	1.3251621723175	66.6750030517578	30	-19.0361785888672			71.1533203125																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:16:00+00	83.8399963378906	1.3791344165802	65.75	30	-18.5405502319336			71.1695098876953																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:18:00+00	84.1549987792969	1.42776775360107	64.875	30	-19.6224021911621			71.0738830566406																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:20:00+00	84.4700012207031	1.46433472633362	64.375	30	-18.8503189086914			71.1444778442383																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:22:00+00	84.7850036621094	1.50334143638611	63.7750015258789	30	-26.2108383178711			71.1668014526367																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:24:00+00	85.0550003051758	1.5459977388382	63.0750045776367	30	-22.821533203125			71.0970153808594																				f	TEMP_IDLE_HUM_IDLE		0	0	0	0	0	0	0	0	0
2025-08-05 17:26:00+00	85.1449966430664	1.80673015117645	56.7000007629395	30	-16.107307434082			68.0658416748047																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:28:00+00	85.0999984741211	2.00407123565674	51.875	30	-9.09790802001953			65.4543075561523																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:30:00+00	85.1450042724609	2.16463780403137	48.0250015258789	30	-6.79517364501953			63.2897872924805																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:32:00+00	85.1900024414062	2.23309659957886	46.4500007629395	30	-6.77206039428711			62.383186340332																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:34:00+00	85.3700103759766	2.31221604347229	44.8250007629395	30	-6.43346786499023			61.538330078125																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:36:00+00	85.5050048828125	2.36896800994873	43.7750015258789	30	-4.70595550537109			60.9912948608398																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:38:00+00	85.5950012207031	2.41897082328796	42.5750045776367	30	-7.84941101074219			60.2898941040039																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:40:00+00	85.8650054931641	2.55738139152527	39.7749977111816	30	-13.904956817627			58.6263542175293																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:42:00+00	86.1349945068359	2.79858255386353	35.4250030517578	30	-9.25068283081055			55.6537246704102																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:44:00+00	86.495002746582	2.927485704422	31.7999992370605	30	-14.7400588989258			53.0109901428223																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:46:00+00	86.9449920654297	3.14492845535278	28.9249992370605	30	-9.24983978271484			50.8306999206543																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:48:00+00	87.4399948120117	3.28103351593018	26.0750007629395	30	-9.32813262939453			48.4688911437988																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:50:00+00	87.8899993896484	3.41290688514709	24.4250011444092	30	-9.78727340698242			47.1087684631348																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:52:00+00	88.2949981689453	3.51894068717957	23.25	30	-8.03434753417969			46.1427764892578																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:54:00+00	88.7899932861328	3.66054248809814	21.625	30	-8.96802139282227			44.6464614868164																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:56:00+00	89.2850036621094	3.75493049621582	20.6000022888184	30	-8.61774826049805			43.783374786377																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 17:58:00+00	89.7350006103516	3.84519290924072	19.3500003814697	30	-6.07261657714844			42.5203857421875																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 18:00:00+00	90.1850051879883	3.87672853469849	20.3499984741211	30	-6.80181121826172			44.2053642272949																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 18:02:00+00	90.5449981689453	3.93620753288269	19.875	30	-4.7766227722168			43.8828659057617																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:04:00+00	90.9949951171875	3.99861121177673	19.75	30	-6.78483200073242			44.0869674682617																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:06:00+00	91.3100051879883	4.0777325630188	18.9250011444092	30	-8.58450698852539			43.2292289733887																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:08:00+00	91.8050003051758	4.20473003387451	17.75	30	-7.5615348815918			41.9639053344727																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:10:00+00	92.2100067138672	4.16721963882446	18.6750011444092	30	-7.82600402832031			43.6157455444336																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:12:00+00	90.7700042724609	3.52492642402649	28.4500007629395	30	-17.2838668823242			53.6614685058594																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 18:14:00+00	89.0149993896484	3.13118028640747	33.0750007629395	30	-18.2163887023926			56.2830200195312																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 18:16:00+00	89.6000061035156	3.51683712005615	26.3250007629395	30	-13.0460662841797			50.5577545166016																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:18:00+00	90.8150024414062	3.80828237533569	23.4499988555908	30	-8.36590194702148			48.4792556762695																				f	COOL_S1_HUM_IDLE		0	1	1	0	0	0	0	0	0
2025-08-05 18:20:00+00	91.8050079345703	4.06925296783447	20.3999996185303	30	-9.37021255493164			45.6035079956055																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:22:00+00	92.2550048828125	3.84467267990112	25.1499996185303	30	-14.311092376709			51.5708427429199																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:24:00+00	90.4550094604492	3.32208156585693	31.9750003814697	30	-19.4600296020508			56.6010551452637																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 18:26:00+00	89.3300018310547	3.14187908172607	33.6749992370605	30	-18.8225173950195			57.055591583252																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 18:28:00+00	90.3649978637695	3.68146109580994	25.3000011444092	30	-12.6248092651367			50.1361389160156																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:30:00+00	91.8050003051758	4.05834102630615	20.6000022888184	30	-12.1391410827637			45.8609046936035																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:32:00+00	92.4799957275391	3.88203477859497	24.2250003814697	30	-14.2503929138184			50.7476425170898																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:34:00+00	90.9049987792969	3.41495442390442	31.25	30	-16.6233024597168			56.3570175170898																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 18:36:00+00	89.7799987792969	3.13995766639709	34.4000015258789	30	-19.7822380065918			58.0411224365234																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 18:38:00+00	90.5450057983398	3.56109714508057	27.3999996185303	30	-11.2800331115723			52.4446907043457																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:40:00+00	92.0749969482422	4.11935710906982	20.1749992370605	30	-10.5564231872559			45.5331802368164																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:42:00+00	92.1649932861328	3.6982946395874	28.2750015258789	30	-16.9979286193848			54.6863288879395																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 18:44:00+00	90.9049987792969	3.35666227340698	32.4500007629395	30	-18.9738922119141			57.400806427002																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 18:46:00+00	90.0050048828125	3.12627792358398	35.3250007629395	30	-17.069881439209			58.9787712097168																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 18:48:00+00	90.0050048828125	3.28797626495361	31.875	30	-16.9988327026367			56.1237640380859																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 18:50:00+00	91.9400024414062	4.00676107406616	22.0499992370605	30	-8.41581344604492			47.7758598327637																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:52:00+00	92.9300079345703	3.79432940483093	27.6750011444092	30	-14.9149703979492			54.7511024475098																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 18:54:00+00	91.9850006103516	3.48606109619141	32.3000030517578	30	-18.8142280578613			58.2108993530273																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 18:56:00+00	91.2649993896484	3.26524901390076	35.0750007629395	30	-20.934886932373			59.8865966796875																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 18:58:00+00	90.7700042724609	3.22481775283813	35.2999992370605	30	-22.034969329834			59.6312103271484																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:00:00+00	90.3650054931641	3.13917827606201	35.0999984741211	30	-20.1082801818848			59.1163711547852																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:02:00+00	90.0499954223633	3.09032106399536	36.2000007629395	30	-20.0258255004883			59.7033767700195																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:04:00+00	90.3200073242188	3.27403831481934	35.4500007629395	30	-20.5767669677734			59.3544883728027																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:06:00+00	92.4350128173828	4.07753610610962	22.5250015258789	30	-9.96382904052734			48.756103515625																				f	COOL_S2_HUMID_S1		0	1	1	1	0	0	0	0	0
2025-08-05 19:08:00+00	93.1100006103516	3.70301151275635	29.4750022888184	30	-17.6245155334473			56.6417846679688																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:10:00+00	92.5250015258789	3.49482393264771	32.9000015258789	30	-19.1835556030273			59.1945343017578																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:12:00+00	91.9850006103516	3.35819363594055	35.0250015258789	30	-19.4314842224121			60.4784469604492																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:14:00+00	91.7150039672852	3.29331994056702	35.5500030517578	30	-21.9355201721191			60.6600379943848																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:16:00+00	91.5800018310547	3.29071378707886	35.3500022888184	30	-20.5903205871582			60.3826217651367																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:18:00+00	91.4900054931641	3.2591860294342	35.7000007629395	30	-21.1814308166504			60.580680847168																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:22:00+00	91.4900054931641	3.29171633720398	35.1000022888184	30	-17.8716468811035			60.104118347168																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:24:00+00	91.7149963378906	3.30849933624268	35.3500022888184	30	-21.7382583618164			60.5012321472168																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:26:00+00	91.9400024414062	3.36885261535645	34.625	30	-21.3370246887207			60.1161117553711																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:28:00+00	92.2550048828125	3.41308927536011	34.4000015258789	30	-20.9009399414062			60.208869934082																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:30:00+00	92.3899993896484	3.45304036140442	33.9500007629395	30	-21.1928863525391			59.9571647644043																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:32:00+00	92.6150054931641	3.47604155540466	34.0250015258789	30	-21.0736770629883			60.2158470153809																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:34:00+00	92.6150054931641	3.46194863319397	34.2250022888184	30	-21.6671104431152			60.3805999755859																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:36:00+00	92.7949981689453	3.46597361564636	34.5250015258789	30	-22.2365570068359			60.7837982177734																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:38:00+00	92.8849945068359	3.4876651763916	34.3500022888184	30	-20.0169639587402			60.7194633483887																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:40:00+00	93.1100082397461	3.4886326789856	34.75	30	-22.5000152587891			61.2429580688477																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:42:00+00	93.245002746582	3.50060868263245	34.6500015258789	30	-24.1748352050781			61.279914855957																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:44:00+00	93.3349990844727	3.53459596633911	34.4249992370605	30	-22.0108375549316			61.1748504638672																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:46:00+00	93.5149993896484	3.51694846153259	35.125	30	-23.1086196899414			61.9015159606934																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:48:00+00	93.7400054931641	3.52207326889038	35.375	30	-20.9386672973633			62.2999458312988																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:50:00+00	93.9649963378906	3.53280401229858	35.7000007629395	30	-23.1663513183594			62.7571792602539																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:52:00+00	94.0999908447266	3.55296993255615	35.625	30	-23.3655891418457			62.8160820007324																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:54:00+00	94.3249969482422	3.62408065795898	34.9000015258789	30	-24.3413162231445			62.4298324584961																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:56:00+00	94.5050048828125	3.62265753746033	35.1500015258789	30	-22.2997589111328			62.7903366088867																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 19:58:00+00	94.6849975585938	3.67489242553711	34.6500015258789	30	-25.2408752441406			62.5412788391113																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:00:00+00	94.9100036621094	3.65906643867493	35.2250022888184	30	-23.4927253723145			63.2063102722168																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:02:00+00	95.0900115966797	3.715824842453	34.7750015258789	30	-25.6332321166992			62.9983444213867																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:04:00+00	95.2250061035156	3.76447772979736	34.1500015258789	30	-25.1043281555176			62.6011772155762																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:06:00+00	95.3150024414062	3.8036150932312	33.5500030517578	30	-24.6258926391602			62.1769981384277																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:08:00+00	95.5399932861328	3.87425231933594	32.8250007629395	30	-24.0619697570801			61.7544555664062																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:10:00+00	95.765007019043	3.83170866966248	33.8000030517578	30	-23.207405090332			62.7803115844727																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:12:00+00	95.9900054931641	3.85983204841614	34	30	-24.2028732299805			63.14453125																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:14:00+00	96.125	3.87687683105469	33.8500022888184	30	-24.8070793151855			63.1366004943848																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:16:00+00	96.3049926757812	3.97029519081116	33.2000007629395	30	-25.8477935791016			62.7422981262207																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:18:00+00	96.5749969482422	3.98895382881165	32.8250007629395	30	-24.9993629455566			62.6546669006348																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:20:00+00	96.7550048828125	4.06712627410889	31.9500007629395	30	-25.1926155090332			62.0447273254395																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:22:00+00	96.9349975585938	4.11174964904785	31.5500030517578	30	-25.6021308898926			61.8439559936523																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:24:00+00	97.25	4.17113399505615	31.2000007629395	30	-24.6162376403809			61.8007202148438																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:26:00+00	97.4749984741211	4.11798000335693	32.5	30	-22.0825157165527			63.1539268493652																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:28:00+00	97.5200042724609	4.08184003829956	33.1500015258789	30	-24.2870292663574			63.7572975158691																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:30:00+00	97.6549987792969	4.10517501831055	33.375	30	-24.6064033508301			64.0679473876953																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:32:00+00	97.7000045776367	4.10449075698853	33.8500022888184	30	-25.3864555358887			64.5112915039062																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:34:00+00	97.8800048828125	4.15410566329956	33.2999992370605	30	-27.6063919067383			64.1996536254883																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:36:00+00	97.9250030517578	4.18298244476318	32.4000015258789	30	-26.3031539916992			63.4568519592285																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:38:00+00	97.9700012207031	4.14541387557983	32.9249992370605	30	-24.6826629638672			63.9544296264648																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:40:00+00	98.0149993896484	4.20422172546387	32.4500007629395	30	-25.5713233947754			63.578929901123																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:42:00+00	98.2400054931641	4.19045686721802	33.0499992370605	30	-26.5659332275391			64.2975616455078																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:44:00+00	98.375	4.25147247314453	32.4000015258789	30	-27.9885215759277			63.9840354919434																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:46:00+00	98.375	4.28993940353394	31.4500007629395	30	-27.8206672668457			63.3369064331055																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:48:00+00	98.4649963378906	4.28487014770508	31.9000015258789	30	-20.8630523681641			63.3592758178711																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:50:00+00	98.5550079345703	4.29092788696289	32.0500030517578	30	-24.7535514831543			63.7603073120117																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:52:00+00	98.6900024414062	4.29185962677002	32.2999992370605	30	-26.8399887084961			64.0376129150391																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:54:00+00	98.7799987792969	4.33693885803223	31.9249992370605	30	-28.1177101135254			63.8663444519043																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:56:00+00	98.7799987792969	4.31253957748413	32.375	30	-28.0397529602051			64.2158660888672																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 20:58:00+00	98.8249969482422	4.32884740829468	32.0750007629395	30	-27.5388259887695			63.9721336364746																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:00:00+00	98.9600067138672	4.42022514343262	30.8000030517578	30	-26.8144989013672			62.8103065490723																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:02:00+00	98.9150085449219	4.42053985595703	30.75	30	-27.1193008422852			62.8952522277832																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:04:00+00	98.9600067138672	4.42899560928345	30.6500015258789	30	-26.7080917358398			62.7102966308594																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:06:00+00	99.0500030517578	4.4573450088501	30.5249977111816	30	-26.8734741210938			62.7104415893555																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:08:00+00	99.1849975585938	4.48994064331055	30.2249984741211	30	-26.6055755615234			62.663257598877																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:10:00+00	99.2750015258789	4.46334838867188	30.6750011444092	30	-27.0006713867188			62.9893531799316																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:12:00+00	99.3199996948242	4.50211620330811	30.4499988555908	30	-27.1048049926758			62.7172966003418																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:14:00+00	99.4099960327148	4.53043651580811	29.9750022888184	30	-25.8471984863281			62.6689186096191																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:16:00+00	99.5449905395508	4.52664613723755	30.1500015258789	30	-23.7192497253418			63.0046043395996																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:18:00+00	99.8150024414062	4.55001020431519	30.1750011444092	30	-26.3965225219727			63.4237899780273																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:20:00+00	99.995002746582	4.56960725784302	30.4000015258789	30	-26.120304107666			63.8034400939941																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:22:00+00	99.8600006103516	4.53054141998291	30.9749984741211	30	-26.3775253295898			64.0713119506836																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:24:00+00	99.9050064086914	4.56976175308228	30.5000019073486	30	-26.4720115661621			63.5400810241699																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:26:00+00	99.995002746582	4.62618494033813	29.9499988555908	30	-28.0998764038086			63.0299606323242																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:28:00+00	99.9049987792969	4.63261270523071	29.5999984741211	30	-27.9394721984863			62.7532424926758																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:30:00+00	99.9049987792969	4.62719249725342	29.7000007629395	30	-26.0947914123535			62.7146110534668																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:32:00+00	99.8600006103516	4.61619663238525	30.0499992370605	30	-25.1855430603027			62.9912910461426																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:34:00+00	99.8600006103516	4.56398773193359	30.5750007629395	30	-27.3526496887207			63.60986328125																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:36:00+00	99.9049987792969	4.57813215255737	30.8250007629395	30	-25.7392807006836			63.5088958740234																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:38:00+00	99.9499969482422	4.55713796615601	30.8000011444092	30	-25.978702545166			63.7026748657227																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
2025-08-05 21:40:00+00	99.9499969482422	4.54332733154297	30.625	30	-26.3255500793457			63.8875160217285																				f	COOL_S3_HUMID_S1		1	1	1	1	0	0	0	0	0
